시군구,사고월,사고일,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
북구,09월,부상[명],-,4,2,3,2,3,2,-,2,-,-,6,5,5,4,5,4,-,1,6,1,4,6,3,1,-,2,-,2,2,-
북구,09월,(중상자[명]),-,0,0,0,2,0,0,-,0,-,-,1,1,0,1,2,0,-,0,0,0,0,1,0,0,-,0,-,1,1,-
북구,10월,사고[건],-,1,2,2,2,2,2,-,1,-,2,1,2,3,1,-,2,2,-,-,2,3,1,1,1,2,1,1,-,2,-
북구,10월,사망[명],-,0,0,0,0,0,0,-,0,-,0,0,0,0,0,-,0,0,-,-,1,0,0,1,0,0,0,0,-,0,-
북구,10월,부상[명],-,1,3,2,2,2,2,-,2,-,2,1,2,3,1,-,5,5,-,-,2,3,1,0,1,2,2,4,-,2,-
북구,10월,(중상자[명]),-,0,1,0,0,0,0,-,0,-,1,0,0,0,0,-,0,0,-,-,0,0,0,0,0,1,2,0,-,0,-
해운대구,05월,사고[건],-,1,4,4,4,2,3,4,1,4,2,3,-,4,6,1,7,3,3,2,2,8,2,4,3,7,6,2,1,5,4
해운대구,05월,사망[명],-,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해운대구,05월,부상[명],-,1,6,4,7,2,4,6,2,6,3,3,-,4,6,1,8,8,3,3,2,12,2,5,3,13,7,3,2,5,5
해운대구,05월,(중상자[명]),-,0,0,1,2,0,0,0,0,3,0,0,-,1,1,1,3,1,0,1,1,1,0,0,0,0,0,1,0,0,1
해운대구,06월,사고[건],6,3,3,4,6,2,3,3,1,2,8,2,1,3,2,3,7,1,2,1,2,1,1,1,3,1,5,5,3,3,-
해운대구,06월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
해운대구,06월,부상[명],6,3,4,6,9,2,4,3,1,2,9,3,2,7,3,6,10,1,3,1,2,1,2,1,4,2,7,5,3,4,-
해운대구,06월,(중상자[명]),2,2,2,1,3,0,1,0,0,0,4,0,2,1,0,0,2,0,0,1,0,0,0,1,2,0,6,0,1,2,-
해운대구,07월,사고[건],5,-,6,-,2,5,6,-,2,4,-,1,2,1,3,3,4,1,-,2,3,4,4,3,3,4,-,3,1,6,-
해운대구,07월,사망[명],0,-,0,-,0,0,0,-,0,0,-,0,0,0,0,0,0,0,-,0,0,0,0,0,0,1,-,0,0,0,-
해운대구,07월,부상[명],5,-,15,-,2,6,8,-,5,6,-,5,3,1,4,3,4,1,-,5,4,8,4,4,8,4,-,6,1,8,-
해운대구,07월,(중상자[명]),1,-,0,-,1,4,1,-,0,0,-,1,0,1,0,0,1,1,-,0,1,2,2,0,0,1,-,1,0,1,-
해운대구,08월,사고[건],-,1,6,8,2,2,3,3,1,6,2,3,5,2,-,2,4,3,4,7,1,2,2,1,1,-,3,2,2,4,2
해운대구,08월,사망[명],-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0
해운대구,08월,부상[명],-,1,7,8,5,2,7,5,3,6,2,3,8,4,-,2,4,4,4,12,2,2,3,1,1,-,4,2,2,5,2
해운대구,08월,(중상자[명]),-,1,0,2,0,0,0,1,0,4,0,2,2,0,-,1,0,2,3,4,0,0,0,0,0,-,2,0,1,1,0
해운대구,09월,사고[건],5,2,3,1,2,2,4,-,5,3,3,2,3,1,3,6,2,3,5,-,2,2,1,4,2,1,2,1,2,5,-
해운대구,09월,사망[명],0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,1,0,0,0,0,0,0,-
해운대구,09월,부상[명],7,2,3,1,2,3,9,-,9,3,4,5,3,2,3,8,2,3,12,-,2,3,2,3,5,1,3,1,2,5,-
해운대구,09월,(중상자[명]),0,0,1,1,2,0,0,-,4,0,1,0,1,0,0,2,1,0,3,-,1,0,1,2,0,0,0,1,0,2,-
해운대구,10월,사고[건],5,1,5,3,4,2,1,2,5,1,4,1,2,4,3,1,2,3,3,1,1,4,4,2,-,4,2,1,4,2,3
해운대구,10월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0,0,0,0
해운대구,10월,부상[명],10,1,7,4,4,4,2,4,8,4,4,2,2,4,6,1,2,3,5,1,1,6,4,2,-,7,1,1,5,4,5
해운대구,10월,(중상자[명]),2,1,0,2,1,1,0,1,3,1,1,0,1,1,1,1,2,2,0,1,1,1,2,1,-,1,0,0,0,0,1
사하구,05월,사고[건],2,3,1,4,1,1,6,2,3,3,7,2,3,2,1,-,1,3,2,2,1,4,2,2,3,2,2,6,-,5,5
사하구,05월,사망[명],0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-,0,0,0,0,0,0,0,0,0,1,0,0,-,0,0
사하구,05월,부상[명],13,9,1,4,1,1,6,2,8,3,8,2,3,2,1,-,1,4,3,4,1,5,2,5,3,2,2,7,-,6,5
사하구,05월,(중상자[명]),5,0,0,1,0,0,5,1,0,0,2,1,0,1,0,-,1,0,0,0,0,1,0,0,1,1,0,4,-,2,1
사하구,06월,사고[건],1,2,4,2,1,2,3,2,5,5,4,2,3,5,4,2,2,1,-,2,1,2,2,-,1,6,4,-,2,4,-
사하구,06월,사망[명],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,1,0,0,0,-,0,0,0,-,0,0,-
사하구,06월,부상[명],2,2,4,2,1,2,5,2,6,6,5,4,6,7,6,2,3,2,-,1,1,2,2,-,1,8,10,-,2,5,-
사하구,06월,(중상자[명]),0,1,0,1,1,0,4,0,2,0,1,0,2,1,1,0,1,0,-,0,0,1,2,-,1,2,4,-,0,2,-
사하구,07월,사고[건],3,2,2,2,1,4,3,4,3,2,2,4,3,4,1,2,2,1,2,5,4,1,2,4,-,3,2,3,1,2,1
사하구,07월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,0,0,0,0,0,0
사하구,07월,부상[명],4,3,2,2,1,7,5,4,5,2,4,4,3,5,1,4,2,1,3,5,4,1,3,5,-,4,2,4,2,2,1
사하구,07월,(중상자[명]),0,0,1,1,0,1,1,3,1,1,1,2,2,1,1,1,1,0,0,2,3,1,2,1,-,1,1,1,1,2,0
사하구,08월,사고[건],2,5,5,2,3,2,1,2,2,2,1,1,3,1,2,2,2,1,1,1,3,4,4,3,2,1,2,2,-,3,4
사하구,08월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0
사하구,08월,부상[명],2,9,6,2,3,2,3,2,2,2,1,1,3,1,3,3,2,1,1,5,4,4,4,3,2,1,2,3,-,3,4
사하구,08월,(중상자[명]),0,4,1,1,2,2,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,2,2,1,0,2,2,-,1,1
사하구,09월,사고[건],3,2,-,4,-,3,3,3,1,1,3,2,2,5,4,2,6,3,1,-,2,1,-,2,2,5,5,4,3,2,-
사하구,09월,사망[명],0,0,-,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,0,0,0,0,0,-
사하구,09월,부상[명],3,3,-,3,-,3,3,3,1,1,3,3,3,6,4,2,6,3,1,-,3,1,-,3,3,5,6,4,4,2,-
사하구,09월,(중상자[명]),1,0,-,1,-,1,2,1,0,0,1,1,0,2,0,1,3,1,0,-,0,0,-,0,1,4,1,2,0,0,-
사하구,10월,사고[건],3,4,1,3,2,-,4,3,6,1,-,3,1,5,4,4,4,3,5,-,3,1,1,2,-,4,3,1,4,4,2
사하구,10월,사망[명],0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,0,0
사하구,10월,부상[명],3,4,2,3,2,-,4,3,6,4,-,3,1,7,7,7,9,4,6,-,6,1,2,2,-,6,4,1,4,6,2
사하구,10월,(중상자[명]),3,3,1,2,1,-,2,1,1,0,-,1,0,3,1,3,3,1,1,-,1,0,0,1,-,1,1,0,2,1,0
금정구,05월,사고[건],2,1,2,3,2,3,4,4,-,1,1,7,2,4,3,1,4,-,2,2,2,3,1,2,4,2,1,1,2,-,5
금정구,05월,사망[명],0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,-,0
금정구,05월,부상[명],2,1,2,5,5,5,5,5,-,1,1,7,2,4,3,3,6,-,2,4,2,6,1,2,6,2,1,1,5,-,5
금정구,05월,(중상자[명]),0,0,1,0,2,1,0,0,-,1,1,2,0,0,0,2,1,-,0,1,1,1,1,0,2,2,1,1,1,-,0
금정구,06월,사고[건],1,4,6,1,2,4,2,2,2,4,2,3,4,3,3,1,2,2,2,2,2,2,3,3,3,1,3,1,2,1,-
금정구,06월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
금정구,06월,부상[명],2,7,11,1,2,13,5,2,3,4,8,4,5,3,6,1,2,2,4,3,2,2,5,5,4,1,3,1,2,1,-
금정구,06월,(중상자[명]),1,0,4,0,1,2,3,2,0,2,0,1,1,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,-
금정구,07월,사고[건],2,3,6,3,3,-,1,2,1,3,3,2,1,2,4,1,3,3,4,1,-,3,2,3,4,1,4,3,3,1,-
금정구,07월,사망[명],1,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-
금정구,07월,부상[명],1,3,13,7,3,-,1,4,1,6,4,3,1,2,5,4,4,7,4,1,-,4,3,5,7,1,5,6,6,2,-
금정구,07월,(중상자[명]),0,2,0,3,2,-,0,0,0,1,0,1,0,0,1,0,3,2,2,0,-,0,0,1,2,0,1,0,1,0,-
금정구,08월,사고[건],3,3,1,3,2,-,2,3,2,-,2,4,1,2,3,2,2,2,2,5,2,2,1,2,2,2,5,3,4,5,1
금정구,08월,사망[명],0,0,0,0,0,-,0,0,0,-,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
금정구,08월,부상[명],4,6,1,4,3,-,5,3,2,-,2,4,1,2,4,1,4,2,3,7,4,3,2,4,2,2,5,5,4,6,1
금정구,08월,(중상자[명]),1,1,0,1,0,-,0,1,0,-,1,0,1,0,1,0,1,0,0,2,0,0,0,1,2,1,0,0,1,1,0
금정구,09월,사고[건],4,2,1,-,1,1,-,2,3,9,-,2,3,5,2,2,4,5,2,1,1,2,5,4,3,1,-,3,4,4,-
금정구,09월,사망[명],0,0,0,-,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-
금정구,09월,부상[명],4,3,1,-,2,1,-,4,3,15,-,9,4,11,3,2,9,5,2,1,1,2,5,4,4,1,-,4,5,4,-
금정구,09월,(중상자[명]),0,0,0,-,0,1,-,0,0,3,-,1,0,0,1,0,0,2,1,1,0,0,1,1,0,0,-,1,1,1,-
금정구,10월,사고[건],6,6,2,-,4,2,2,2,1,3,4,6,1,4,4,1,3,3,4,2,3,1,3,3,3,3,3,2,1,5,1
금정구,10월,사망[명],0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
금정구,10월,부상[명],7,9,7,-,6,3,3,2,3,6,5,7,3,6,6,1,3,3,5,2,3,1,6,5,4,7,6,2,1,7,2
금정구,10월,(중상자[명]),3,2,4,-,1,0,0,1,0,3,0,2,0,0,2,0,1,1,1,0,0,0,2,0,2,3,1,0,1,2,1
강서구,05월,사고[건],4,1,3,1,-,4,1,1,1,3,1,1,3,2,1,1,3,1,-,2,3,2,2,2,4,1,2,3,2,-,2
강서구,05월,사망[명],0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,1,0,0,-,0,0,0,0,1,0,0,0,0,0,-,0
강서구,05월,부상[명],13,2,5,1,-,9,2,1,3,3,2,1,4,3,1,0,6,1,-,3,3,3,2,1,7,1,3,5,3,-,2
강서구,05월,(중상자[명]),1,0,3,1,-,5,1,1,0,0,0,0,1,0,0,0,4,1,-,1,2,0,1,0,2,0,0,2,0,-,0
강서구,06월,사고[건],2,1,2,3,1,-,2,2,-,2,4,1,1,2,4,1,4,1,3,-,1,3,1,4,2,1,1,1,-,2,-
강서구,06월,사망[명],0,0,0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-
강서구,06월,부상[명],3,1,2,4,1,-,9,4,-,2,7,2,2,3,4,1,7,1,3,-,2,6,1,7,3,2,1,1,-,2,-
강서구,06월,(중상자[명]),0,0,0,0,0,-,1,0,-,0,2,0,0,1,1,0,1,0,1,-,0,5,0,0,0,1,0,0,-,0,-
강서구,07월,사고[건],4,5,4,1,3,2,2,2,1,2,4,6,4,1,2,4,2,2,-,4,3,2,2,-,2,2,4,1,4,-,1
강서구,07월,사망[명],0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,0,-,0
강서구,07월,부상[명],5,9,5,1,4,2,3,2,1,2,5,9,9,1,3,6,3,6,-,5,3,2,3,-,3,3,8,1,6,-,3
강서구,07월,(중상자[명]),1,1,1,0,1,1,2,0,0,1,1,0,1,0,0,0,1,2,-,1,2,0,1,-,0,0,2,0,2,-,0
강서구,08월,사고[건],1,2,1,4,1,3,3,-,6,1,2,3,-,2,3,3,2,2,2,1,1,-,1,1,4,2,3,-,-,9,5
강서구,08월,사망[명],0,0,0,0,0,0,0,-,1,0,0,0,-,0,1,0,0,0,0,0,0,-,0,0,0,0,0,-,-,0,0
강서구,08월,부상[명],1,2,2,11,1,3,4,-,7,1,2,4,-,5,11,4,4,2,3,1,1,-,1,1,4,3,4,-,-,14,6
강서구,08월,(중상자[명]),0,1,1,3,0,2,3,-,1,0,0,1,-,0,0,1,2,0,0,0,0,-,1,1,2,1,2,-,-,2,5
강서구,09월,사고[건],2,2,4,1,1,1,-,3,2,1,5,1,3,1,4,5,1,6,1,1,1,6,3,2,1,-,4,4,4,2,-
강서구,09월,사망[명],0,0,0,0,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,-
강서구,09월,부상[명],6,7,5,1,1,0,-,5,2,1,7,1,6,2,7,6,1,14,1,3,1,9,4,4,1,-,7,6,5,2,-
강서구,09월,(중상자[명]),1,2,2,1,1,0,-,3,0,0,3,0,1,0,1,0,0,3,1,0,1,6,0,0,0,-,3,0,1,0,-
강서구,10월,사고[건],4,1,1,1,2,1,3,4,1,1,4,1,3,5,1,2,-,3,1,2,-,1,1,2,1,4,-,4,3,1,3
강서구,10월,사망[명],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,0,1,0,-,0,0,0,0,0,-,0,0,0,0
강서구,10월,부상[명],15,1,1,1,3,1,8,9,2,1,10,1,3,7,1,2,-,4,0,2,-,1,2,6,1,5,-,5,3,1,6
강서구,10월,(중상자[명]),2,0,0,0,0,1,1,3,0,0,0,1,2,4,1,0,-,0,0,0,-,1,0,1,1,0,-,3,0,1,1
연제구,05월,사고[건],2,-,2,4,-,4,3,2,-,-,2,3,1,1,2,2,3,1,2,1,1,2,1,6,-,2,1,-,1,1,3
연제구,05월,사망[명],0,-,0,0,-,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-,0,0,-,0,0,0
연제구,05월,부상[명],2,-,3,5,-,7,3,2,-,-,2,4,1,2,2,2,4,2,3,2,1,4,1,5,-,4,1,-,1,1,4
연제구,05월,(중상자[명]),0,-,0,1,-,1,2,0,-,-,0,2,1,0,0,1,1,0,0,0,0,1,0,0,-,1,0,-,0,0,1
연제구,06월,사고[건],2,1,-,1,1,-,2,2,3,1,3,2,3,-,2,2,-,4,2,1,6,2,1,3,1,1,1,2,4,1,-
연제구,06월,사망[명],0,0,-,0,0,-,0,0,0,0,0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-
연제구,06월,부상[명],2,1,-,1,3,-,3,2,8,2,3,4,3,-,3,3,-,4,2,2,8,2,3,3,3,1,1,2,5,1,-
연제구,06월,(중상자[명]),0,0,-,0,0,-,3,2,3,0,1,0,0,-,0,0,-,2,0,0,0,0,0,2,0,1,1,1,0,1,-
연제구,07월,사고[건],2,5,-,-,1,5,2,1,-,-,-,2,2,1,4,3,1,-,2,3,3,4,3,2,2,2,2,2,-,3,2
연제구,07월,사망[명],0,0,-,-,0,0,0,0,-,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0
연제구,07월,부상[명],2,9,-,-,1,5,2,1,-,-,-,2,3,1,5,4,1,-,2,3,5,6,4,5,2,3,2,2,-,3,3
연제구,07월,(중상자[명]),0,6,-,-,0,1,0,1,-,-,-,0,1,0,2,1,0,-,1,1,0,1,2,0,0,0,0,1,-,1,0
연제구,08월,사고[건],1,3,5,4,2,8,1,2,1,1,-,1,2,2,3,-,2,-,4,1,-,2,3,2,1,1,1,2,-,2,8
연제구,08월,사망[명],0,0,0,1,0,0,0,0,0,0,-,0,0,0,0,-,0,-,0,0,-,0,0,0,0,0,0,0,-,0,0
연제구,08월,부상[명],2,3,13,4,6,9,1,5,1,1,-,1,3,4,4,-,2,-,5,1,-,2,3,2,1,3,1,3,-,6,9
연제구,08월,(중상자[명]),1,0,1,0,0,1,0,1,0,0,-,0,1,1,1,-,0,-,0,1,-,0,0,1,0,0,0,0,-,0,1
연제구,09월,사고[건],2,2,3,-,1,1,1,1,2,2,4,-,1,-,3,4,4,-,-,2,1,3,1,3,1,-,4,-,2,4,-
연제구,09월,사망[명],0,0,0,-,0,0,0,0,0,0,0,-,0,-,0,0,0,-,-,0,0,0,0,0,0,-,0,-,0,0,-
연제구,09월,부상[명],2,2,3,-,1,1,2,1,4,2,13,-,1,-,4,4,5,-,-,2,1,3,2,3,1,-,17,-,6,5,-
연제구,09월,(중상자[명]),1,0,2,-,0,0,1,0,0,0,2,-,0,-,4,2,2,-,-,1,1,1,1,0,0,-,7,-,1,2,-
연제구,10월,사고[건],4,-,-,2,4,1,2,2,1,-,1,2,-,3,3,1,-,-,3,4,-,7,2,1,2,1,3,2,1,3,1
연제구,10월,사망[명],0,-,-,0,0,0,0,0,0,-,0,0,-,0,0,0,-,-,0,0,-,0,0,0,0,0,0,0,0,0,0
연제구,10월,부상[명],5,-,-,5,4,1,3,3,1,-,1,2,-,3,3,1,-,-,3,6,-,8,2,2,3,1,4,5,1,3,1
연제구,10월,(중상자[명]),3,-,-,0,2,0,0,1,0,-,0,0,-,1,2,0,-,-,1,1,-,3,1,0,2,0,0,3,1,0,1
수영구,05월,사고[건],2,1,3,-,3,2,1,1,2,-,4,-,3,-,2,1,3,1,-,3,1,-,1,4,1,1,1,-,2,4,3
수영구,05월,사망[명],0,0,0,-,0,0,0,0,0,-,0,-,0,-,0,0,0,0,-,0,0,-,0,0,0,0,0,-,0,0,0
수영구,05월,부상[명],2,1,3,-,3,6,1,2,2,-,4,-,3,-,2,1,4,4,-,3,1,-,1,4,1,1,1,-,4,4,3
수영구,05월,(중상자[명]),1,0,2,-,1,0,1,0,1,-,1,-,3,-,1,0,0,0,-,0,0,-,0,2,1,1,0,-,0,2,0
수영구,06월,사고[건],1,3,1,1,2,2,2,1,3,1,-,2,5,-,3,2,4,1,6,3,1,3,2,2,1,3,1,1,2,5,-
수영구,06월,사망[명],0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
수영구,06월,부상[명],1,3,1,1,2,3,2,2,4,1,-,3,6,-,3,2,4,2,6,8,1,3,2,3,1,3,1,1,2,5,-
수영구,06월,(중상자[명]),0,0,1,1,1,0,0,0,1,0,-,2,1,-,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,2,-
수영구,07월,사고[건],1,3,1,2,2,2,1,5,3,2,3,3,1,-,2,-,3,1,5,3,-,1,2,1,-,2,2,1,1,3,3
수영구,07월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0
수영구,07월,부상[명],1,6,3,5,2,2,1,5,4,3,3,3,1,-,3,-,4,1,10,3,-,1,2,1,-,2,2,2,2,3,10
수영구,07월,(중상자[명]),0,1,0,0,0,0,1,1,0,1,1,1,0,-,0,-,2,1,0,2,-,0,0,0,-,0,1,1,0,1,1
수영구,08월,사고[건],1,3,1,1,2,1,1,-,2,2,-,-,1,2,1,2,2,1,1,-,1,-,1,4,2,1,2,2,3,1,1
수영구,08월,사망[명],0,0,0,0,0,0,0,-,0,0,-,-,0,0,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0
수영구,08월,부상[명],1,6,1,1,2,2,1,-,2,2,-,-,1,3,1,2,2,1,1,-,1,-,3,4,2,1,3,2,6,1,1
수영구,08월,(중상자[명]),0,0,0,0,0,0,0,-,1,0,-,-,0,1,0,0,0,1,0,-,1,-,2,2,2,0,1,0,0,0,1
수영구,09월,사고[건],2,1,-,2,1,2,2,1,5,2,2,3,1,1,4,4,4,2,3,1,-,3,1,6,3,-,-,1,1,-,-
수영구,09월,사망[명],0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,-,-,0,0,-,-
수영구,09월,부상[명],2,1,-,2,1,2,4,1,7,6,2,3,1,1,4,5,5,2,4,2,-,8,1,6,3,-,-,1,1,-,-
수영구,09월,(중상자[명]),0,1,-,0,0,1,1,0,0,2,0,1,0,0,0,2,1,0,1,0,-,2,0,2,2,-,-,0,0,-,-
수영구,10월,사고[건],1,3,4,3,1,1,4,3,1,5,3,3,-,1,1,2,-,3,1,-,3,2,2,1,1,1,2,3,1,3,2
수영구,10월,사망[명],0,0,0,0,0,0,0,1,0,0,0,0,-,0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
수영구,10월,부상[명],1,7,5,3,1,1,4,2,1,10,5,3,-,1,1,3,-,3,2,-,3,3,2,1,1,2,2,4,1,6,2
수영구,10월,(중상자[명]),1,0,0,2,0,0,0,0,1,1,1,1,-,0,0,0,-,1,1,-,1,1,0,1,1,0,1,1,0,0,2
사상구,05월,사고[건],2,2,2,2,1,-,2,2,-,2,-,2,-,1,3,1,2,4,2,1,3,1,2,2,1,2,1,6,1,1,2
사상구,05월,사망[명],0,0,0,0,0,-,0,0,-,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
사상구,05월,부상[명],2,4,2,3,1,-,2,2,-,2,-,2,-,2,5,1,5,7,2,1,6,1,5,2,3,3,1,8,1,1,3
사상구,05월,(중상자[명]),0,1,0,1,0,-,0,1,-,0,-,0,-,0,1,0,1,2,1,1,1,0,1,1,1,0,0,3,0,1,1
사상구,06월,사고[건],3,3,-,5,1,-,3,2,1,2,2,5,2,1,4,1,1,2,2,-,4,6,-,4,-,-,1,2,3,1,-
사상구,06월,사망[명],0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,-,-,0,0,0,0,-
사상구,06월,부상[명],5,3,-,7,1,-,4,2,1,2,2,5,5,1,5,1,1,2,2,-,6,11,-,5,-,-,1,2,3,1,-
사상구,06월,(중상자[명]),1,0,-,5,0,-,0,0,1,0,0,2,0,0,1,1,0,1,1,-,1,1,-,1,-,-,0,0,2,1,-
사상구,07월,사고[건],2,1,2,1,3,1,2,2,-,1,-,4,2,1,-,2,5,-,3,3,2,3,4,1,-,3,2,1,1,6,3
사상구,07월,사망[명],0,0,0,0,0,0,0,0,-,0,-,0,0,0,-,0,0,-,0,0,0,0,0,0,-,0,0,0,0,0,0
사상구,07월,부상[명],3,1,2,1,3,1,2,2,-,1,-,4,2,1,-,2,6,-,3,4,2,3,4,1,-,3,2,1,1,6,4
사상구,07월,(중상자[명]),1,1,1,0,2,0,0,2,-,0,-,2,1,0,-,1,1,-,0,1,0,2,0,0,-,2,1,0,0,2,1
사상구,08월,사고[건],2,2,3,-,1,3,2,1,-,4,-,2,-,2,-,4,-,2,2,2,1,1,1,-,-,1,1,6,-,3,6
사상구,08월,사망[명],0,0,0,-,0,0,0,0,-,0,-,0,-,0,-,0,-,0,0,0,0,0,0,-,-,0,0,1,-,0,1
사상구,08월,부상[명],2,4,10,-,1,3,2,4,-,5,-,2,-,2,-,5,-,2,2,2,1,1,1,-,-,1,1,12,-,7,5
사상구,08월,(중상자[명]),2,0,0,-,0,0,0,0,-,0,-,0,-,1,-,1,-,0,0,1,0,0,1,-,-,0,0,1,-,0,2
사상구,09월,사고[건],2,3,1,3,-,2,1,3,-,-,5,1,1,2,2,2,2,3,1,4,1,-,3,3,3,3,1,3,4,2,-
사상구,09월,사망[명],0,0,0,0,-,0,0,0,-,-,1,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,1,0,0,-
사상구,09월,부상[명],2,3,1,4,-,2,1,4,-,-,9,2,1,6,2,3,5,3,1,4,1,-,3,4,3,4,1,2,6,2,-
사상구,09월,(중상자[명]),1,1,1,1,-,1,1,2,-,-,2,0,0,0,0,1,1,0,0,3,0,-,1,1,1,2,0,1,1,0,-
사상구,10월,사고[건],-,4,2,1,5,2,3,2,2,2,1,2,-,4,5,3,6,4,2,3,-,4,4,-,6,2,1,2,1,2,-
사상구,10월,사망[명],-,0,0,0,0,0,0,0,1,0,0,0,-,0,0,0,0,0,0,0,-,0,0,-,0,0,0,0,1,0,-
사상구,10월,부상[명],-,6,3,2,5,2,4,2,2,2,3,2,-,4,7,5,11,5,2,4,-,5,4,-,10,3,1,4,0,3,-
사상구,10월,(중상자[명]),-,2,2,0,1,2,1,0,0,1,0,0,-,2,3,1,1,2,0,1,-,1,0,-,0,1,0,3,0,2,-
기장군,05월,사고[건],3,2,2,3,2,1,2,-,3,-,-,1,1,1,2,1,2,1,2,1,-,3,2,-,1,1,2,-,1,1,2
기장군,05월,사망[명],2,0,0,0,0,0,0,-,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,0,-,0,0,0
기장군,05월,부상[명],2,5,2,3,2,1,2,-,5,-,-,2,1,3,11,1,4,1,2,1,-,3,2,-,1,1,3,-,1,2,3
기장군,05월,(중상자[명]),0,1,1,1,1,1,1,-,1,-,-,0,0,0,0,0,4,0,0,0,-,2,0,-,1,1,0,-,0,0,0
기장군,06월,사고[건],4,-,-,2,2,4,-,4,1,-,4,4,4,-,-,-,2,1,1,1,-,-,1,4,1,2,1,2,1,2,-
기장군,06월,사망[명],0,-,-,0,0,0,-,0,0,-,0,0,0,-,-,-,1,0,0,0,-,-,0,0,0,0,0,0,0,0,-
기장군,06월,부상[명],4,-,-,2,7,11,-,9,1,-,7,12,8,-,-,-,2,1,2,1,-,-,1,7,1,5,1,2,1,3,-
기장군,06월,(중상자[명]),4,-,-,0,0,0,-,0,0,-,1,0,0,-,-,-,2,0,0,0,-,-,0,2,0,2,0,1,0,1,-
기장군,07월,사고[건],6,1,1,-,2,2,2,4,-,2,3,-,3,1,3,3,1,2,2,3,1,3,1,1,3,1,-,1,2,1,3
기장군,07월,사망[명],0,0,0,-,0,0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0
기장군,07월,부상[명],7,2,3,-,2,4,2,7,-,5,6,-,3,1,4,3,2,3,2,5,1,4,1,2,3,1,-,1,4,1,3
